timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1712160726387,8802,HTTP Request,200,OK,Task 6 Thread 6-66,text,true,,281419,128,60,61,https://api.publicapis.org/entries,594,0,0
1712160733908,1382,HTTP Request,200,OK,Task 6 Thread 6-95,text,true,,281419,128,61,62,https://api.publicapis.org/entries,372,0,0
1712160733725,1636,HTTP Request,200,OK,Task 6 Thread 6-91,text,true,,281419,128,61,62,https://api.publicapis.org/entries,307,0,0
1712160727545,7931,HTTP Request,200,OK,Task 6 Thread 6-43,text,true,,281419,128,61,62,https://api.publicapis.org/entries,576,0,0
1712160731115,4369,HTTP Request,200,OK,Task 6 Thread 6-88,text,true,,281419,128,60,61,https://api.publicapis.org/entries,382,0,0
1712160728999,6596,HTTP Request,200,OK,Task 6 Thread 6-90,text,true,,281419,128,59,60,https://api.publicapis.org/entries,1063,0,732
1712160728199,7481,HTTP Request,200,OK,Task 6 Thread 6-86,text,true,,281419,128,60,61,https://api.publicapis.org/entries,1083,0,684
1712160733033,2682,HTTP Request,200,OK,Task 6 Thread 6-104,text,true,,281419,128,60,61,https://api.publicapis.org/entries,423,0,0
1712160732099,3812,HTTP Request,200,OK,Task 6 Thread 6-84,text,true,,281419,128,61,62,https://api.publicapis.org/entries,805,0,0
1712160731028,5120,HTTP Request,200,OK,Task 6 Thread 6-73,text,true,,281419,128,61,62,https://api.publicapis.org/entries,839,0,0
1712160728512,8194,HTTP Request,200,OK,Task 6 Thread 6-9,text,true,,281419,128,64,65,https://api.publicapis.org/entries,352,0,0
1712160735290,1595,HTTP Request,200,OK,Task 6 Thread 6-95,text,true,,281419,128,65,66,https://api.publicapis.org/entries,256,0,0
1712160729599,7386,HTTP Request,200,OK,Task 6 Thread 6-93,text,true,,281419,128,65,66,https://api.publicapis.org/entries,998,0,649
1712160734917,2138,HTTP Request,200,OK,Task 6 Thread 6-113,text,true,,281419,128,66,67,https://api.publicapis.org/entries,262,0,0
1712160735614,1733,HTTP Request,200,OK,Task 6 Thread 6-119,text,true,,281419,128,66,67,https://api.publicapis.org/entries,351,0,0
1712160735911,1533,HTTP Request,200,OK,Task 6 Thread 6-90,text,true,,281419,128,67,68,https://api.publicapis.org/entries,344,0,0
1712160735715,1740,HTTP Request,200,OK,Task 6 Thread 6-104,text,true,,281419,128,67,68,https://api.publicapis.org/entries,375,0,0
1712160734757,2822,HTTP Request,200,OK,Task 6 Thread 6-67,text,true,,281419,128,66,67,https://api.publicapis.org/entries,296,0,0
1712160734368,3265,HTTP Request,200,OK,Task 6 Thread 6-102,text,true,,281419,128,67,68,https://api.publicapis.org/entries,420,0,0
1712160733826,3999,HTTP Request,200,OK,Task 6 Thread 6-106,text,true,,281419,128,67,68,https://api.publicapis.org/entries,424,0,0
1712160734598,3233,HTTP Request,200,OK,Task 6 Thread 6-118,text,true,,281419,128,67,68,https://api.publicapis.org/entries,2108,0,1781
1712160733999,3907,HTTP Request,200,OK,Task 6 Thread 6-115,text,true,,281419,128,67,68,https://api.publicapis.org/entries,1043,0,755
1712160737347,577,HTTP Request,200,OK,Task 6 Thread 6-119,text,true,,281419,128,66,67,https://api.publicapis.org/entries,232,0,0
